Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName
12519,Salmon Creek Pnt Nr Cal,3.99,750mL,750,2,2.73,9552,M S WALKER INC             
10640,Rex Goliath Znfdl,5.29,750mL,750,2,3.5,1392,CONSTELLATION BRANDS INC   
7374,New Amsterdam Mango Vodka,8.99,750mL,750,1,6.86,3252,E & J GALLO WINERY         
46947,Murphy-Goode Merlot Alexandr,12.99,750mL,750,2,7.28,9552,M S WALKER INC             
3012,Pinnacle Vodka,0.99,50mL,50,1,0.74,12546,JIM BEAM BRANDS COMPANY    
25021,Mark West Black Pnt Nr,13.99,750mL,750,2,7.28,1392,CONSTELLATION BRANDS INC   
22294,The Calling Pnt Nr RRV,24.99,750mL,750,2,17.23,4425,MARTIGNETTI COMPANIES
6687,Hedges Red Columbia Vly,14.99,750mL,750,2,10.06,4425,MARTIGNETTI COMPANIES
21784,Grape Time Winery Rsl Granny,12.99,750mL,750,2,8.66,90053,INCREDIBREW INC            
19682,Ch Lafleur Gazin 10 Pomerol,56.99,750mL,750,2,39.03,2000,SOUTHERN WINE & SPIRITS NE 
24678,Olivier Chanzy Chard VdFranc,14.99,750mL,750,2,9.8,4425,MARTIGNETTI COMPANIES
35913,Stone Cellars Cab Svgn,8.99,1500mL,1500,2,5.47,9819,TREASURY WINE ESTATES      
35756,Ken Wright Freedom Hill Pnt,54.99,750mL,750,2,37.66,10754,PERFECTA WINES             
21609,Josh Cellars Legacy Red,14.99,750mL,750,2,9.58,4425,MARTIGNETTI COMPANIES
82,Hundred Acre Ark Vy Cab Svgn,374.99,750mL,750,2,248.34,4425,MARTIGNETTI COMPANIES
25151,Fred's Red Mendocino County,10.99,750mL,750,2,7.53,90024,VINILANDIA USA             
25171,Gardacho Garnacha,15.99,750mL,750,2,10.59,90047,CRUSH WINES                
23762,Ch Margaux 12 Margaux,529.99,750mL,750,2,360.54,10754,PERFECTA WINES             
40782,Krug Rose Champagne,233.99,750mL,750,2,154.96,8112,MOET HENNESSY USA INC      
23977,Ninety+Cellars Lot 126 Sance,18.99,750mL,750,2,12.83,4950,LATITUDE BEVERAGE COMPANY  
3578,Stolichnaya Elit Vodka,49.99,750mL,750,1,36.49,8664,"STOLI GROUP,(USA) LLC      "
21850,Fetzer Quartz White,3.29,187mL,187,2,1.23,9165,ULTRA BEVERAGE COMPANY LLP 
16540,Atamisque Malbec,20.99,750mL,750,2,13.63,7153,PINE STATE TRADING CO      
957,Hangar One Blueberry Vodka,27.99,750mL,750,1,21.37,7245,PROXIMO SPIRITS INC.       
19633,Ch Haut Beausejour 10 Brdx,37.99,750mL,750,2,24.51,2000,SOUTHERN WINE & SPIRITS NE 
354,Capt Morgan Lime Bite Rum,19.49,1000mL,1000,1,14.23,3960,DIAGEO NORTH AMERICA INC   
20598,Perez Cruz Cab Svgn Rsva,15.99,750mL,750,2,10.88,4425,MARTIGNETTI COMPANIES
6552,Harveys Bristol Cream Sherry,20.99,1500mL,1500,2,13.99,12546,JIM BEAM BRANDS COMPANY    
23307,Ch St Sulpice,9.99,750mL,750,2,6.62,9744,FREDERICK WILDMAN & SONS   
15782,Macon Villages Eugene Blanc,14.99,750mL,750,2,10.2,90047,CRUSH WINES                
41588,Paul Hobbs Cab Svgn Napa,99.99,750mL,750,2,66.66,4425,MARTIGNETTI COMPANIES
35646,D'Arenberg Footbolt Shiraz,18.99,750mL,750,2,11.61,4425,MARTIGNETTI COMPANIES
27874,Forefront by Pine Ridge Pnt,12.99,750mL,750,2,8.6,4425,MARTIGNETTI COMPANIES
8184,Kahlua,1.99,50mL,50,1,1.55,17035,PERNOD RICARD USA          
25147,Zinzilla Zinfandel,12.99,750mL,750,2,8.6,90024,VINILANDIA USA             
40771,Dom La Suffrene Bandol Rose,24.99,750mL,750,2,15.78,90011,FORTUNE WINE BROKERS LLC   
25887,Joel Gott Merlot,16.99,750mL,750,2,11.18,8892,TRINCHERO FAMILY ESTATES   
5467,Homericon Mastiha,19.99,750mL,750,1,14.28,10754,PERFECTA WINES             
18762,Villadoria Barolo,39.99,750mL,750,2,27.39,2000,SOUTHERN WINE & SPIRITS NE 
12747,Barefoot Cellars Pnt Nr,6.29,750mL,750,2,3.28,3252,E & J GALLO WINERY         
21497,Condes de Albarei Albarino,14.99,750mL,750,2,10.06,4425,MARTIGNETTI COMPANIES
8618,Olmeca Altos Plata Blanco,25.99,1000mL,1000,1,17.31,17035,PERNOD RICARD USA          
28919,Gallo Twin Valley Merlot Cal,9.99,1500mL,1500,2,6.89,3252,E & J GALLO WINERY         
27064,A Bichot Morey St Denis 14 S,72.99,750mL,750,2,48.34,9165,ULTRA BEVERAGE COMPANY LLP 
44828,Nicolis Valpo Clsc,14.99,750mL,750,2,8.6,90024,VINILANDIA USA             
3945,Sauza Conmemorativo,17.99,750mL,750,1,13.84,12546,JIM BEAM BRANDS COMPANY    
3861,Zhenka 100 Vodka Traveler,4.99,750mL,750,1,3.59,9552,M S WALKER INC             
8527,Concannon Glen Ellen Wh Zin,4.99,750mL,750,2,1.32,9815,WINE GROUP INC             
27473,BiancaVigna Spumante Rosa,14.99,750mL,750,2,10.13,9552,M S WALKER INC             
17047,Murphy-Goode All In Claret,20.99,750mL,750,2,13.33,9552,M S WALKER INC             
2854,Talisker 10-Yr Single Malt,49.99,750mL,750,1,38.45,3960,DIAGEO NORTH AMERICA INC   
869,DeKuyper Anisette,9.99,1000mL,1000,1,7.57,12546,JIM BEAM BRANDS COMPANY    
24124,Tarima 14 Blanco Alicante,8.99,750mL,750,2,6.07,9552,M S WALKER INC             
8166,Mount Gay Eclipse,19.99,750mL,750,1,15.14,7239,REMY COINTREAU USA INC     
14382,LaBelle Winery Raspberry,15.99,375mL,375,2,10.59,90032,LABELLE VYDS AND WINERY    
15891,Farnum Hill Dooryard Cider,11.99,750mL,750,2,8.1,90027,POVERTY LANE ORCHARDS      
31120,Groth Chard Napa,29.99,750mL,750,2,20.26,4425,MARTIGNETTI COMPANIES
15156,Yago Sant'Gria Red,14.49,3000mL,3000,2,8.84,8352,LUXCO INC                  
18860,Barefoot Refresh Summer Red,5.99,750mL,750,2,3.86,3252,E & J GALLO WINERY         
1345,Basil Hayden Bourbon,37.99,750mL,750,1,28.45,12546,JIM BEAM BRANDS COMPANY    
24426,Plumpjack Rsv Chard,46.99,750mL,750,2,30.91,4425,MARTIGNETTI COMPANIES
106,Mr Boston Peach Schnapps,4.49,1000mL,1000,1,3.4,660,SAZERAC NORTH AMERICA INC. 
33923,Calera Jensen Mt Hrln Pnt Nr,90.99,750mL,750,2,59.08,10754,PERFECTA WINES             
33988,Cavit Chardonnay Trentino,9.99,1500mL,1500,2,6.49,6785,PALM BAY INTERNATIONAL INC 
36308,Dom Chandon Riche Extra Dry,18.99,750mL,750,2,13.01,8112,MOET HENNESSY USA INC      
21588,Ardore Celani Family Red,199.99,750mL,750,2,133.33,7153,PINE STATE TRADING CO      
6530,Meridian Santa Barbara Chard,7.99,750mL,750,2,5.33,9819,TREASURY WINE ESTATES      
34021,Chanrion Cote de Brouilly,18.99,750mL,750,2,12.66,4425,MARTIGNETTI COMPANIES
10733,A Bichot Macon-Villages,12.99,750mL,750,2,8.16,9165,ULTRA BEVERAGE COMPANY LLP 
4365,Calypso Silver Rum,0.99,50mL,50,1,0.73,660,SAZERAC NORTH AMERICA INC. 
12227,Korbel Sweet Rose,12.99,750mL,750,2,8.44,1128,BROWN-FORMAN CORP          
39517,J Lohr Seven Oaks Cab Svgn,30.99,1500mL,1500,2,20.39,4425,MARTIGNETTI COMPANIES
3511,New Amsterdam Vodka,9.99,750mL,750,1,7.24,3252,E & J GALLO WINERY         
25417,Kunde Cab Svgn Sonoma Valley,18.99,750mL,750,2,11.68,4425,MARTIGNETTI COMPANIES
26868,Olivier Chanzy Nuits St Geor,59.99,750mL,750,2,39.99,4425,MARTIGNETTI COMPANIES
20422,M Chiarlo Barberesco Anni 09,27.99,750mL,750,2,18.06,4692,KOBRAND CORPORATION        
23328,Ch Clerc Milon Pauillac 11,75.99,750mL,750,2,52.41,2000,SOUTHERN WINE & SPIRITS NE 
21055,Sandeman Imperial 20-Yr Taw,39.99,750mL,750,2,24.02,17035,PERNOD RICARD USA          
6938,Vendange Chard,9.99,1500mL,1500,2,4.69,1392,CONSTELLATION BRANDS INC   
26824,Cockburns 10-Yr Tawny Port,18.99,500mL,500,2,12.83,7240,"PREMIUM PORT WINES, INC.   "
4673,Hennessy VS Cognac,69.99,1750mL,1750,1,46.66,8112,MOET HENNESSY USA INC      
425,Hennessy Paradis,799.99,750mL,750,1,620.15,8112,MOET HENNESSY USA INC      
24586,Moshin Vyds Chard,28.99,750mL,750,2,19.2,10754,PERFECTA WINES             
33953,L Bernard Cotes du Rhone,11.99,750mL,750,2,7.99,4425,MARTIGNETTI COMPANIES
8708,Kamchatka Vodka,6.29,1000mL,1000,1,4.62,12546,JIM BEAM BRANDS COMPANY    
1342,Kavalan Classic Single Malt,99.99,750mL,750,1,75.75,9165,ULTRA BEVERAGE COMPANY LLP 
21338,Vincent Delaporte Sancerre,19.99,750mL,750,2,12.98,1587,VINEYARD BRANDS INC        
5571,Salvadors Margarita,12.99,1750mL,1750,1,10.15,8352,LUXCO INC                  
10621,Righetti Campolieti Valpo,16.99,750mL,750,2,11.56,9165,ULTRA BEVERAGE COMPANY LLP 
45524,Natura Valle Cab Svgn Cntrl,9.99,750mL,750,2,5.8,516,BANFI PRODUCTS CORP        
2664,Firefly Moonshine,16.99,750mL,750,1,10.5,8004,SAZERAC CO INC             
1984,Nikka Taketsuru 17 Yr Whisky,169.99,750mL,750,1,125.92,9165,ULTRA BEVERAGE COMPANY LLP 
27806,Jadot St Aubin Blanc 14,37.99,750mL,750,2,25.84,4692,KOBRAND CORPORATION        
46621,Erath Pnt Nr Estate OR,23.99,750mL,750,2,15.48,8673,STE MICHELLE WINE ESTATES  
25474,Mumm Napa Vly D V X,26.99,750mL,750,2,17.76,17035,PERNOD RICARD USA          
35393,Tohu Svgn Bl Marlboro,12.99,750mL,750,2,8.6,9552,M S WALKER INC             
240,Capt Morgan Tattoo,20.99,1000mL,1000,1,14.99,3960,DIAGEO NORTH AMERICA INC   
2610,Glenmorangie Signet Sng Malt,189.99,750mL,750,1,138.68,8112,MOET HENNESSY USA INC      
45884,Kendall Jackson Pnt Nr Spl S,13.99,750mL,750,2,9.2,10000,MAJESTIC FINE WINES        
16083,Newmans Own Pnt Nr,12.99,750mL,750,2,6.89,8892,TRINCHERO FAMILY ESTATES   
17885,Dom de Durban Gigondas,29.99,750mL,750,2,20.54,4425,MARTIGNETTI COMPANIES
2916,Royal Brackla 12 Yr Scotch,63.99,750mL,750,1,47.05,480,BACARDI USA INC            
15892,Red Guitar Sangria,4.99,750mL,750,2,3.37,1392,CONSTELLATION BRANDS INC   
44025,Churchills 20 Yr Tawny Port,39.99,500mL,500,2,27.58,9744,FREDERICK WILDMAN & SONS   
19937,Viu Manent Carmenere Gr Rsva,11.99,750mL,750,2,8.27,653,STATE WINE & SPIRITS   
28890,Peter Vella Wh Znfdl Cal,14.99,5000mL,5000,2,9.99,3252,E & J GALLO WINERY         
44718,Dom Chandon Brut Spklg,9.99,375mL,375,2,6.62,8112,MOET HENNESSY USA INC      
3502,Pinnacle Vodka,10.99,750mL,750,1,8.14,12546,JIM BEAM BRANDS COMPANY    
18540,El Enemigo Malbec Mendoza,27.99,750mL,750,2,13.57,9552,M S WALKER INC             
23233,Drouhin Arthur Chard,32.99,750mL,750,2,21.85,4425,MARTIGNETTI COMPANIES
15768,Sandeman Vau Vintage Porto,24.99,750mL,750,2,17.0,17035,PERNOD RICARD USA          
25154,Vina Cobos Cocodrilo Corte,24.99,750mL,750,2,17.0,4425,MARTIGNETTI COMPANIES
23425,La Jota Howell Mtn Merlot,64.99,750mL,750,2,43.91,9552,M S WALKER INC             
22813,Angels Landing Cab Svgn,19.99,750mL,750,2,12.98,17037,Dunn Wine Brokers          
3233,Belvedere Wild Berry,22.99,750mL,750,1,16.66,8112,MOET HENNESSY USA INC      
16325,Smoking Loon Red Loonatic,6.79,750mL,750,2,4.68,9552,M S WALKER INC             
18583,Heidsieck Monopole Gold Top,49.99,750mL,750,2,31.29,1601,VRANKEN AMERICA            
16971,Angeline Rsv Cab Svgn,13.99,750mL,750,2,7.43,9552,M S WALKER INC             
18770,Enza Prosecco,18.99,750mL,750,2,12.74,4425,MARTIGNETTI COMPANIES
36101,Carpineto Brunello Montalci,55.99,750mL,750,2,37.58,9165,ULTRA BEVERAGE COMPANY LLP 
31231,Nobilo Svgn Bl MarlborougH,11.99,750mL,750,2,6.49,1392,CONSTELLATION BRANDS INC   
4902,Ron Virgin Bold Coconut Rum,10.99,750mL,750,1,8.65,9552,M S WALKER INC             
16169,Vina Cobos Bramare Malbec,39.99,750mL,750,2,27.58,4425,MARTIGNETTI COMPANIES
8101,Tanqueray,1.99,50mL,50,1,1.47,3960,DIAGEO NORTH AMERICA INC   
17613,The Crusher Sugar Beet Ranch,13.99,750mL,750,2,5.03,9552,M S WALKER INC             
25159,L'Eglise Saint-Hilaire Borde,11.99,750mL,750,2,7.89,10754,PERFECTA WINES             
3629,Flag Hill White Rum,25.99,750mL,750,1,20.63,17031,FLAG HILL WINERY & VINEYARD
15846,Merry Edwards Svgn Bl RRV,24.99,375mL,375,2,17.23,4425,MARTIGNETTI COMPANIES
36750,Big House Cardinal Bst Znfdl,7.99,750mL,750,2,4.79,9815,WINE GROUP INC             
3509,Llord's Peach,5.99,1000mL,1000,1,4.34,2396,BLACK PRINCE DISTILLERY INC
24280,Mazzei Siepi,84.99,750mL,750,2,58.21,6785,PALM BAY INTERNATIONAL INC 
27626,LaBelle Winery Holiday 3 Pak,40.99,750mL 3 Pk,750,2,27.7,90032,LABELLE VYDS AND WINERY    
21441,Goulee Cos d'Estournel Medoc,34.99,750mL,750,2,17.76,10754,PERFECTA WINES             
6981,J Lohr Cypress Merlot,8.99,750mL,750,2,6.12,4425,MARTIGNETTI COMPANIES
8518,Ke Ke Beach,11.49,750mL,750,1,8.91,5992,MCCORMICK DISTILLING CO    
2606,Glenmorangie Original 18Yr,115.99,750mL,750,1,79.36,8112,MOET HENNESSY USA INC      
4050,Bacardi Oakheart Spiced Rum,11.99,750mL,750,1,8.72,480,BACARDI USA INC            
25187,Ch Bruni Brdx Superieur,12.99,750mL,750,2,7.53,9165,ULTRA BEVERAGE COMPANY LLP 
2993,Angostura Bitters,7.49,Unknown,Unknown,1,5.39,5895,"Mizkan Americas, Inc.      "
20950,Bouza Merlot Tannat 12,18.49,750mL,750,2,12.58,90017,THE IMPORTED GRAPE LLC     
34473,Carlo Rossi Chianti Cal,14.99,4000mL,4000,2,10.27,3252,E & J GALLO WINERY         
26091,Pacific Rim Rsl,9.99,750mL,750,2,6.2,9165,ULTRA BEVERAGE COMPANY LLP 
26404,Wild Horse Cheval Sauvage Ch,39.99,750mL,750,2,26.31,1392,CONSTELLATION BRANDS INC   
6448,Dubonnet Rouge,9.49,750mL,750,2,6.03,3924,HEAVEN HILL DISTILLERIES   
40766,Casa Julia Svgn Bl Manta,10.99,750mL,750,2,5.99,90011,FORTUNE WINE BROKERS LLC   
13553,Merry Edwards Svgn Bl RRV,36.99,750mL,750,2,25.34,4425,MARTIGNETTI COMPANIES
11088,Gruet Blanc de Noir,9.99,375mL,375,2,6.84,17033,SEA BREEZE CELLARS LLC     
17913,Thorny Rose Chard,7.49,750mL,750,2,5.03,1392,CONSTELLATION BRANDS INC   
20095,Ch Monestier La Tour Blanc,14.99,750mL,750,2,8.55,1650,Circa Wines                
14701,Cupcake Red Velvet,6.99,750mL,750,2,4.57,9815,WINE GROUP INC             
26890,Davis Bynum River West Chard,19.99,750mL,750,2,13.6,4425,MARTIGNETTI COMPANIES
2474,The Glenrothes Triple Pack,38.99,300mL,300,1,29.1,9165,ULTRA BEVERAGE COMPANY LLP 
6269,Sutter Home Cab Svgn,9.99,1500mL,1500,2,5.37,8892,TRINCHERO FAMILY ESTATES   
22970,Bluegray Priorat DOQ,17.99,750mL,750,2,11.68,9552,M S WALKER INC             
8228,Wild Turkey Diamond Annivsry,134.99,750mL,750,1,107.99,11567,CAMPARI AMERICA            
10708,Howling Moon Pnt Nr N Cst,13.99,750mL,750,2,9.08,10754,PERFECTA WINES             
20188,Steele 10 Parmalee-Hill Pnt,34.99,750mL,750,2,14.47,9552,M S WALKER INC             
3399,UV Sriracha Vodka,7.99,750mL,750,1,5.96,9206,PHILLIPS PRODUCTS CO.      
26499,Ch Gassier Espirit CdProvenc,17.99,750mL,750,2,12.24,4425,MARTIGNETTI COMPANIES
43432,Montgras RSV Svgn Bl Casabln,5.99,750mL,750,2,3.94,6785,PALM BAY INTERNATIONAL INC 
11164,Ame Neyers Cab Svgn Napa,79.99,750mL,750,2,52.97,4425,MARTIGNETTI COMPANIES
676,Pinnacle Whipped Vodka,10.99,750mL,750,1,8.65,12546,JIM BEAM BRANDS COMPANY    
44529,Salmon Run Chard/Rsl,9.99,750mL,750,2,6.89,10754,PERFECTA WINES             
45848,Kendall Jackson Summation Re,11.99,750mL,750,2,6.63,10000,MAJESTIC FINE WINES        
1258,Jim Beam Black,22.99,750mL,750,1,17.03,12546,JIM BEAM BRANDS COMPANY    
22208,Moon Nero d'Avola,15.99,750mL,750,2,9.52,10754,PERFECTA WINES             
24063,Atelie Prosecco,16.49,750mL,750,2,10.78,7153,PINE STATE TRADING CO      
26315,Primarius Pnt Nr,18.99,750mL,750,2,12.41,10754,PERFECTA WINES             
25958,DarkHorse Rose,7.99,750mL,750,2,5.4,3252,E & J GALLO WINERY         
18778,Once Upon A Vine Pnt Nr,9.99,750mL,750,2,6.62,1590,DIAGEO CHATEAU ESTATE WINES
22757,Black Opal Cshmre Cab/Merlot,6.99,750mL,750,2,4.82,9819,TREASURY WINE ESTATES      
8614,Sutter Home Znfdl,5.99,750mL,750,2,4.05,8892,TRINCHERO FAMILY ESTATES   
6783,Hawk Crest Cab Svgn,12.99,750mL,750,2,8.38,8673,STE MICHELLE WINE ESTATES  
11319,Rosenblum Vntnrs Cv Cab Svgn,12.99,750mL,750,2,7.18,1590,DIAGEO CHATEAU ESTATE WINES
26839,Bon Affair Svgn Bl Spritzer,9.99,750mL,750,2,6.53,10754,PERFECTA WINES             
3487,Stolichnaya Blueberi,16.99,750mL,750,1,12.77,8664,"STOLI GROUP,(USA) LLC      "
2663,Dewars White Label,29.99,1750mL,1750,1,21.42,480,BACARDI USA INC            
364,Ciroc Peach Vodka,7.99,200mL,200,1,5.83,3960,DIAGEO NORTH AMERICA INC   
